"date_time" "user_location_region" "user_location_city" "user_location_latitude" "user_location_longitude" "orig_destination_distance" "user_id" "is_mobile" "is_package" "channel" "srch_ci" "srch_co" "srch_adults_cnt" "srch_children_cnt" "srch_rm_cnt" "srch_destination_id" "hotel_country" "is_booking" "hotel_id" "prop_is_branded" "prop_starrating" "distance_band" "hist_price_band" "popularity_band" "cnt"
"2015-07-01 18:55:00" "NY" "NEW YORK" "40.75512" "-73.98300900000001" "8057.5306" -1352198164 0 0 541 "2015-12-25" "2015-12-27" 2 0 1 5526276 "HONG KONG" 0 167382949 0 3 "M" "L" "H" 1
"2015-11-22 17:34:00" "MA" "LOWELL" "42.613816" "-71.316867" "5041.8895" -601178447 1 1 541 "2015-12-18" "2015-12-22" 2 0 1 5582417 "UNITED STATES OF AMERICA" 0 13211083 0 5 "M" "VH" "VH" 5
"2015-05-01 01:42:00" "IL" "CAROL STREAM" "41.90193" "-88.124392" "4127.0747" 144322255 0 0 231 "2015-05-09" "2015-05-10" 1 0 1 5525222 "NETHERLANDS" 0 526441 1 4 "F" "M" "VH" 1
"2015-12-30 09:35:00" "MN" "PLYMOUTH" "45.010052" "-93.4547" "4232.3237" 563707000 0 0 541 "2016-06-21" "2016-06-22" 2 0 1 187660545 "PERU" 0 299431014 0 3 "C" "L" "H" 2
"2015-12-11 05:47:00" "11" "TIRANA" "NULL" "NULL" "NULL" -1755144736 1 1 231 "2016-01-01" "2016-01-05" 2 0 1 5525222 "NETHERLANDS" 0 35385786 0 3 "F" "VL" "M" 1
"2015-05-13 19:34:00" "NC" "CASAR" "NULL" "NULL" "NULL" 1310536700 0 0 231 "2015-06-03" "2015-06-06" 6 0 2 187796635 "UNITED STATES OF AMERICA" 0 6313738 1 3 "VF" "M" "M" 1
"2015-09-14 13:35:00" "CA" "PASADENA" "34.1461075" "-118.129253" "26.9262" 323881450 0 0 231 "2015-09-22" "2015-09-24" 2 0 1 24800154 "UNITED STATES OF AMERICA" 0 37245290 0 3 "M" "L" "VH" 1
"2015-04-13 09:53:00" "NY" "UNIONDALE" "40.723047" "-73.586534" "1780.1915" 1895565050 0 1 231 "2016-02-28" "2016-03-04" 2 0 1 5602443 "ANTIGUA AND BARBUDA" 0 27098525 1 4 "F" "M" "VH" 1
"2015-07-06 23:09:00" "CA" "STEVENSON RANCH" "34.378281" "-118.568931" "2645.8551" 2016079345 0 0 386 "2015-07-12" "2015-07-15" 2 0 1 5582014 "UNITED STATES OF AMERICA" 0 13069413 0 3 "VF" "H" "M" 1
"2015-03-03 07:53:00" "FL" "FT LAUDERDALE" "26.176243" "-80.227383" "20.8183" -1285416470 1 0 510 "2015-03-03" "2015-03-05" 2 0 1 187955479 "UNITED STATES OF AMERICA" 0 28222461 0 3 "M" "H" "M" 1
"2015-03-06 22:25:00" "BE" "BERLIN" "52.508558" "13.368628999999999" "5724.6705" 563176047 0 0 510 "2015-03-28" "2015-03-30" 1 0 1 5581518 "UNITED STATES OF AMERICA" 0 868991 1 2 "C" "VL" "H" 1
"2015-12-27 05:58:00" "CA" "BURBANK" "34.171431999999996" "-118.335933" "223.726" -2029504325 1 0 293 "2015-12-31" "2016-01-03" 2 4 1 5526679 "UNITED STATES OF AMERICA" 0 27721408 1 4 "C" "M" "M" 1
"2015-07-23 00:10:00" "TX" "PLANO" "33.028782" "-96.7917885" "1540.444" -691073840 0 0 231 "2015-08-08" "2015-08-11" 2 2 1 5525532 "UNITED STATES OF AMERICA" 0 21410180 1 3 "M" "L" "VH" 1
"2015-11-13 16:13:00" "CA" "IRVINE" "33.679011" "-117.8395565" "2174.1157" 1129960146 0 0 231 "2015-12-16" "2015-12-19" 2 0 1 5527237 "UNITED STATES OF AMERICA" 0 526007 0 4 "VC" "H" "VH" 1
"2015-04-05 21:08:00" "MA" "FRAMINGHAM" "42.297917" "-71.445723" "5498.2368" 727886670 1 1 510 "2015-06-01" "2015-06-14" 1 0 1 5581084 "ISRAEL" 0 131255301 1 0 "VF" "H" "M" 1
"2015-01-01 13:52:00" "MA" "CONCORD" "42.462202000000005" "-71.378061" "2677.5601" -843070482 0 1 510 "2015-04-17" "2015-04-23" 1 0 1 5527578 "UNITED STATES OF AMERICA" 0 725709 1 4 "VC" "M" "VH" 1
"2015-09-02 15:07:00" "LA" "BATON ROUGE" "30.423945" "-91.101795" "703.5389" -1967213355 0 0 541 "2015-11-25" "2015-11-29" 2 0 1 187952038 "UNITED STATES OF AMERICA" 0 517265 1 4 "VF" "H" "M" 1
"2015-04-26 13:37:00" "IL" "DEKALB" "41.930915" "-88.77481" "651.4551" 229218605 0 0 262 "2015-06-17" "2015-06-21" 2 2 1 5527981 "UNITED STATES OF AMERICA" 1 121240 1 4 "M" "VH" "H" 1
"2015-03-30 12:05:00" "PA" "PHILADELPHIA" "39.951417" "-75.16784" "295.7949" 295312584 0 0 293 "2015-07-26" "2015-07-29" 2 2 1 187752739 "CANADA" 0 28481466 0 3 "M" "M" "H" 1
"2015-04-13 17:42:00" "NY" "STATEN ISLAND" "40.612856" "-74.177864" "1611.313" -1677599730 0 0 510 "2015-06-01" "2015-06-05" 1 0 1 190312502 "PUERTO RICO" 0 49475 1 4 "VC" "M" "VH" 1
"2015-12-10 18:21:00" "NY" "SYRACUSE" "43.053132" "-76.141789" "193.8111" 199301697 0 0 231 "2015-12-18" "2015-12-19" 1 0 1 5527206 "UNITED STATES OF AMERICA" 0 85816679 1 2 "VF" "VL" "H" 1
"2015-01-26 16:53:00" "NJ" "SOUTH PLAINFIELD" "40.55645" "-74.43365" "1954.3434" -1010912800 0 1 355 "2015-08-15" "2015-08-20" 2 0 1 18653226 "ARUBA" 0 14076541 1 5 "VC" "VH" "H" 1
"2015-11-28 10:57:00" "CA" "MOUNTAIN VIEW" "37.3899295" "-122.075385" "2360.749" -1237440276 0 1 541 "2015-12-10" "2015-12-15" 2 1 1 5582386 "UNITED STATES OF AMERICA" 1 801070 1 4 "VC" "H" "VH" 1
"2015-12-01 17:27:00" "AB" "LETHBRIDGE" "49.6836785" "-112.80541600000001" "0.4245" -151545291 0 0 541 "2015-12-02" "2015-12-09" 1 0 1 190326359 "CANADA" 0 358240556 0 3 "M" "M" "L" 1
"2015-10-20 09:58:00" "AZ" "ABU DHABI" "NULL" "NULL" "NULL" -1703348248 1 1 262 "2016-03-25" "2016-04-02" 2 1 1 33572 "UNITED ARAB EMIRATES" 0 15075547 1 5 "VC" "H" "VH" 1
"2015-03-17 12:39:00" "CA" "PAUMA VALLEY" "NULL" "NULL" "NULL" -240525553 0 0 231 "2015-08-16" "2015-08-21" 4 0 1 190359529 "UNITED STATES OF AMERICA" 0 43726460 1 4 "C" "M" "H" 1
"2015-12-14 08:09:00" "WY" "BASIN" "NULL" "NULL" "NULL" 60361994 0 0 231 "2015-12-19" "2015-12-20" 3 1 1 187748213 "UNITED STATES OF AMERICA" 0 32673 0 3 "C" "VL" "VH" 2
"2015-06-26 21:13:00" "TX" "FT WORTH" "NULL" "NULL" "NULL" 1457840783 1 0 231 "2015-06-26" "2015-06-27" 2 3 1 86799 "UNITED STATES OF AMERICA" 0 20585115 1 3 "M" "L" "H" 1
"2015-09-09 10:52:00" "SC" "ISLE OF PALMS" "32.794639" "-79.762969" "636.6348" 367895962 0 0 541 "2015-09-28" "2015-10-02" 1 0 1 5527206 "UNITED STATES OF AMERICA" 0 291218990 1 3 "M" "M" "M" 1
"2015-04-24 13:04:00" "NM" "FARMINGTON" "36.729413" "-108.189932" "882.3372" -117619518 0 0 293 "2015-06-09" "2015-06-14" 3 2 1 28488 "UNITED STATES OF AMERICA" 0 260702094 0 2 "F" "L" "M" 1
"2015-01-31 09:15:00" "IN" "GOSHEN" "41.56104" "-85.79781" "1618.3934" 2042457361 0 1 510 "2015-03-15" "2015-03-16" 1 0 1 5526679 "UNITED STATES OF AMERICA" 0 1278718 1 5 "VC" "H" "VH" 1
"2015-05-31 19:59:00" "CA" "SAN DIEGO" "32.760625" "-117.168396" "5841.3834" 1673584948 0 0 541 "2015-06-28" "2015-06-30" 2 0 1 5576775 "GERMANY" 0 55768317 1 4 "VC" "H" "VH" 1
"2015-07-14 10:23:00" "DIF" "MEXICO CITY" "19.358717" "-99.14735" "698.4901" -1836938385 1 0 541 "2015-07-25" "2015-07-30" 2 0 1 5527516 "UNITED STATES OF AMERICA" 0 25093569 1 3 "M" "M" "VH" 2
"2015-11-22 19:30:00" "CA" "NEWPORT BEACH" "33.616707" "-117.900754" "383.6363" 1766723084 0 0 541 "2016-01-14" "2016-01-17" 2 0 1 187758133 "UNITED STATES OF AMERICA" 0 20533531 1 5 "M" "M" "VH" 1
"2015-12-15 17:48:00" "NV" "LAS VEGAS" "36.121975" "-115.16696" "2000.6825" 721775628 0 0 541 "2016-06-16" "2016-06-19" 2 0 1 5579968 "MEXICO" 0 617209 0 4 "M" "L" "VH" 1
"2015-03-15 13:37:00" "NC" "CHARLOTTE" "35.217613" "-80.84905" "310.3154" 877076984 0 0 510 "2015-04-03" "2015-04-06" 2 0 1 187763372 "UNITED STATES OF AMERICA" 0 83034367 1 3 "C" "M" "M" 1
"2015-09-18 23:42:00" "AB" "SHERWOOD PARK" "53.554449" "-113.314992" "6487.6806" 439746643 1 1 293 "2016-03-22" "2016-04-09" 2 0 1 5526276 "HONG KONG" 0 200594613 0 4 "F" "M" "M" 1
"2015-03-09 18:47:00" "ON" "NORTH YORK" "NULL" "NULL" "NULL" 2129019347 0 0 510 "2015-03-16" "2015-03-17" 2 2 1 18692069 "UNITED STATES OF AMERICA" 1 115778117 1 3 "M" "H" "M" 1
"2015-07-28 06:54:00" "VA" "MANASSAS" "38.796814499999996" "-77.515861" "1341.2198" 1032712303 0 1 541 "2016-02-13" "2016-02-20" 2 0 1 5579968 "MEXICO" 0 51847530 1 5 "F" "VH" "VH" 2
"2015-08-14 00:51:00" "HI" "KIHEI" "20.730114999999998" "-156.45144" "96.6193" 384527703 0 1 541 "2016-02-07" "2016-02-16" 3 0 1 5582510 "UNITED STATES OF AMERICA" 0 481677 1 4 "C" "H" "VH" 1
"2015-08-04 19:20:00" "FL" "PINELLAS PARK" "27.8345035" "-82.69243800000001" "197.7652" -1927985859 0 0 262 "2015-10-24" "2015-10-25" 2 0 1 18654373 "UNITED STATES OF AMERICA" 0 522535 0 3 "F" "VL" "H" 1
"2015-03-15 17:40:00" "FL" "CAPE CORAL" "26.5632705" "-81.9549375" "546.7619" -298560523 0 0 324 "2015-04-27" "2015-04-29" 2 0 1 24802355 "UNITED STATES OF AMERICA" 0 28008778 0 3 "C" "M" "H" 4
"2015-06-27 15:37:00" "J" "PARIS" "NULL" "NULL" "NULL" 1082304391 0 0 541 "2015-11-23" "2015-11-26" 2 0 1 5527578 "UNITED STATES OF AMERICA" 0 12027 1 4 "M" "H" "M" 1
"2015-02-11 12:26:00" "ND" "OAKES" "NULL" "NULL" "NULL" 1861178550 0 1 324 "2015-02-19" "2015-02-22" 2 1 1 5527547 "UNITED STATES OF AMERICA" 0 801163 1 4 "M" "H" "VH" 1
"2015-09-21 17:36:00" "CA" "FREMONT" "37.495337" "-121.94855899999999" "149.9001" -2130630224 0 0 541 "2015-10-02" "2015-10-04" 5 0 1 187728435 "UNITED STATES OF AMERICA" 0 41224078 1 3 "M" "VL" "VH" 2
"2015-03-28 15:56:00" "ON" "SCARBOROUGH" "NULL" "NULL" "NULL" 213401790 0 0 231 "2015-04-24" "2015-04-27" 2 0 1 5527206 "UNITED STATES OF AMERICA" 0 24607706 0 2 "M" "VL" "H" 1
"2015-06-03 15:43:00" "AB" "CALGARY" "51.066751" "-114.06873" "1940.9218" 261840418 0 0 231 "2015-07-04" "2015-07-06" 2 0 1 5580650 "CANADA" 0 254447565 0 3 "M" "L" "M" 1
"2015-07-26 18:09:00" "CA" "NEWARK" "37.5248395" "-122.0068195" "64.5162" 1355473400 1 0 541 "2015-08-07" "2015-08-09" 2 0 1 5581518 "UNITED STATES OF AMERICA" 0 402937 0 4 "VC" "H" "H" 1
"2015-06-08 14:02:00" "WA" "SEATTLE" "47.614658" "-122.33536" "170.3696" -1966962167 0 0 231 "2015-06-23" "2015-06-24" 2 5 1 187689995 "UNITED STATES OF AMERICA" 0 30378790 1 3 "F" "VH" "H" 1
"2015-09-09 12:52:00" "AB" "CANMORE" "51.09065" "-115.34983" "8367.9503" 1448648915 0 0 293 "2016-01-13" "2016-01-14" 2 0 1 102237 "INDONESIA" 0 1414529 0 5 "M" "VH" "VH" 1
"2015-09-19 23:34:00" "FL" "MIAMI" "25.77746" "-80.21789" "811.4609" 1061258240 1 0 541 "2015-10-11" "2015-10-14" 1 0 1 186003006 "UNITED STATES OF AMERICA" 0 801318 1 4 "C" "M" "VH" 1
"2015-03-06 14:17:00" "OH" "CANTON" "40.855772" "-81.421667" "2025.9156" -1864586985 0 1 510 "2015-03-14" "2015-03-17" 1 0 1 18700098 "UNITED STATES OF AMERICA" 0 53634649 1 3 "VC" "H" "M" 1
"2015-03-26 15:42:00" "DC" "WASHINGTON" "38.90522" "-77.03654900000001" "4127.4508" 395508057 0 0 510 "2015-04-02" "2015-04-03" 1 0 1 5527764 "SWEDEN" 0 18562024 1 4 "VC" "M" "H" 3
"2015-05-13 18:49:00" "ON" "TORONTO" "43.667179" "-79.390203" "3552.3294" -1576886019 0 0 541 "2015-05-22" "2015-05-25" 1 0 1 5526772 "UNITED KINGDOM" 0 53970410 1 5 "VF" "M" "VH" 1
"2015-05-31 21:33:00" "CA" "SAN MATEO" "37.556959500000005" "-122.2959065" "2404.7305" 579970700 1 0 293 "2015-06-07" "2015-06-14" 2 0 1 5579968 "MEXICO" 0 268868331 1 5 "F" "H" "VH" 1
"2015-04-25 23:51:00" "13" "TOKYO" "NULL" "NULL" "NULL" -1491420058 0 0 293 "2015-05-25" "2015-05-29" 2 0 1 186064665 "UNITED STATES OF AMERICA" 1 86309424 1 2 "VC" "VL" "H" 1
"2015-08-12 22:33:00" "CA" "ALHAMBRA" "34.08782" "-118.148766" "364.5395" -942503473 0 0 541 "2015-08-22" "2015-08-24" 2 0 1 187697497 "UNITED STATES OF AMERICA" 0 1272673 1 3 "C" "VL" "H" 1
"2015-10-09 06:34:00" "NY" "NEW YORK" "40.75512" "-73.98300900000001" "6301.4567" 1833582695 0 0 541 "2016-02-29" "2016-03-01" 1 0 1 186738295 "ARGENTINA" 0 48989392 0 4 "VC" "M" "H" 2
"2015-02-15 20:04:00" "SON" "NOGALES" "31.2583895" "-110.9541625" "414.3165" -461643298 0 0 293 "2015-03-13" "2015-03-16" 2 0 1 5526679 "UNITED STATES OF AMERICA" 0 391591 1 4 "C" "M" "VH" 1
"2015-11-17 00:37:00" "OR" "PORTLAND" "45.53246" "-122.6637" "2596.05" -1525613287 0 1 231 "2015-12-01" "2015-12-11" 2 1 1 46251 "UNITED STATES OF AMERICA" 0 107972 0 4 "F" "H" "M" 3
"2015-07-30 18:04:00" "FL" "PALM COAST" "29.556991" "-81.193704" "57.597" -1106969817 1 0 541 "2015-07-31" "2015-08-02" 2 0 1 18693030 "UNITED STATES OF AMERICA" 0 3692068 1 3 "M" "H" "VH" 1
"2015-07-11 01:24:00" "11" "SEOUL" "NULL" "NULL" "NULL" 50495375 1 0 541 "2015-07-11" "2015-07-12" 1 0 1 187638969 "SOUTH KOREA" 0 273486835 0 3 "M" "M" "L" 1
"2015-04-25 10:16:00" "NC" "GREENSBORO" "36.05445" "-79.88502" "4414.8414" 1783412323 0 0 510 "2015-07-27" "2015-07-31" 2 0 1 187571823 "GERMANY" 0 87321822 0 0 "VF" "H" "H" 2
"2015-04-12 01:43:00" "PA" "INDIANA" "40.59784" "-79.18376" "4697.2374" 296356053 0 1 510 "2015-05-10" "2015-05-18" 1 0 1 46251 "UNITED STATES OF AMERICA" 0 1543179 0 3 "C" "L" "H" 1
"2015-03-10 16:25:00" "BC" "COQUITLAM" "49.24183" "-122.891943" "1097.753" 942677281 0 0 386 "2015-05-15" "2015-05-18" 2 0 1 24800154 "UNITED STATES OF AMERICA" 0 473679 1 4 "M" "VH" "VH" 1
"2015-12-04 16:05:00" "MS" "BRANDON" "32.276270999999994" "-90.001845" "366.6508" -1506325697 1 0 231 "2015-12-04" "2015-12-06" 2 0 1 5526338 "UNITED STATES OF AMERICA" 0 195361 1 3 "VC" "L" "H" 1
"2015-12-29 10:49:00" "NY" "VALLEY STREAM" "NULL" "NULL" "NULL" 768320322 0 1 231 "2016-02-24" "2016-02-27" 3 0 1 5527454 "BRAZIL" 0 447794 0 4 "C" "H" "VH" 1
"2015-02-17 21:47:00" "CA" "TORRANCE" "33.8365025" "-118.34669600000001" "2470.9989" 957876633 0 0 355 "2015-03-28" "2015-03-29" 2 1 1 186009950 "UNITED STATES OF AMERICA" 0 180083494 1 4 "M" "M" "M" 2
"2015-04-15 21:36:00" "AB" "CALGARY" "51.066751" "-114.06873" "2304.6592" 1005750200 1 0 324 "2015-04-30" "2015-05-03" 3 0 1 5527237 "UNITED STATES OF AMERICA" 0 327638 1 4 "F" "M" "H" 1
"2015-05-21 07:46:00" "NV" "CARSON CITY" "39.167169" "-119.767859" "752.805" -454096449 0 0 293 "2015-06-11" "2015-06-14" 2 0 1 62340 "UNITED STATES OF AMERICA" 0 69606190 0 0 "M" "VL" "M" 1
"2015-11-19 11:47:00" "DIF" "NAPOLES" "NULL" "NULL" "NULL" 1571855978 0 0 541 "2016-07-01" "2016-07-03" 2 0 1 186723105 "FRANCE" 0 16210798 0 5 "F" "VH" "H" 1
"2015-10-24 11:23:00" "MT" "KALISPELL" "48.18637" "-114.30672" "2364.3012" -1378702537 0 0 541 "2016-03-09" "2016-03-14" 1 0 1 189974292 "UNITED STATES OF AMERICA" 0 76636804 1 4 "VC" "M" "VL" 2
"2015-09-17 08:51:00" "AB" "CALGARY" "51.066751" "-114.06873" "2304.6592" -882248 0 0 293 "2015-10-08" "2015-10-11" 3 0 1 5527237 "UNITED STATES OF AMERICA" 0 340355075 0 4 "C" "VH" "M" 1
"2015-10-30 16:31:00" "ON" "SAULT STE. MARIE" "46.516284999999996" "-84.32142999999999" "5451.1775" -481587276 0 0 541 "2015-12-23" "2016-01-02" 1 0 1 5527454 "BRAZIL" 0 130424160 1 4 "C" "L" "H" 1
"2015-11-10 07:53:00" "SJ" "SAN JOSE" "NULL" "NULL" "NULL" 1803921840 0 1 541 "2016-03-19" "2016-03-27" 3 1 1 5580309 "UNITED STATES OF AMERICA" 0 33174029 0 1 "C" "VL" "M" 1
"2015-10-23 08:37:00" "OH" "CINCINNATI" "39.255128" "-84.43831" "4363.2009" -788204349 0 0 231 "2016-04-21" "2016-04-26" 2 0 1 5579875 "SPAIN & CANARY ISLANDS" 0 59960819 1 4 "C" "H" "VH" 1
"2015-07-23 15:35:00" "COA" "SALTILLO" "NULL" "NULL" "NULL" -335092725 0 0 541 "2015-07-24" "2015-07-26" 1 0 1 186729739 "MEXICO" 0 281275058 0 3 "VF" "M" "M" 1
"2015-08-02 19:49:00" "ON" "MISSISSAUGA" "43.632516" "-79.6417045" "3897.8949" -1649928275 0 0 386 "2015-08-09" "2015-08-10" 2 0 1 187605272 "DENMARK" 1 770008 1 3 "M" "M" "M" 1
"2015-03-13 20:33:00" "NJ" "EAST HANOVER" "40.81052" "-74.38282" "201.8112" 855296169 0 0 510 "2015-04-04" "2015-04-07" 2 2 1 5525532 "UNITED STATES OF AMERICA" 0 33192381 1 4 "VC" "H" "H" 1
"2015-10-08 10:18:00" "NW" "COLOGNE" "50.939472" "6.957715" "1070.5538" 1731733577 0 0 541 "2015-11-06" "2015-11-10" 2 0 1 187451233 "SPAIN & CANARY ISLANDS" 0 120397489 0 4 "F" "L" "L" 1
"2015-06-13 16:29:00" "NY" "NEW YORK" "40.75512" "-73.98300900000001" "0.1175" 1021729002 0 0 541 "2015-06-14" "2015-06-15" 2 0 1 5527206 "UNITED STATES OF AMERICA" 0 16553906 1 4 "VC" "M" "H" 1
"2015-06-10 17:31:00" "YT" "WHITEHORSE" "60.72129" "-135.060077" "7414.189" 280533876 0 0 448 "2015-06-21" "2015-06-22" 2 0 1 18682304 "INDONESIA" 0 120872812 0 5 "VF" "L" "M" 1
"2015-09-02 22:47:00" "WA" "AUBURN" "47.320165" "-122.230066" "77.4688" -1343983398 0 0 231 "2015-09-03" "2015-09-04" 2 0 1 188893291 "UNITED STATES OF AMERICA" 0 150935837 0 4 "F" "H" "H" 1
"2015-04-18 16:17:00" "CA" "SACRAMENTO" "38.5958" "-121.4831315" "2386.5982" 1129743350 1 0 510 "2015-04-18" "2015-04-19" 2 0 1 5579968 "MEXICO" 0 78736899 0 3 "C" "VL" "H" 1
"2015-10-28 14:08:00" "NJ" "ROCHELLE PARK" "40.9186" "-74.085068" "2429.7881" -601344599 0 0 541 "2015-11-25" "2015-11-28" 1 0 1 183674 "UNITED STATES OF AMERICA" 0 402 1 4 "M" "H" "VH" 2
"2015-12-08 15:42:00" "MO" "COLUMBIA" "38.963475" "-92.3246895" "4015.3453" -694129585 0 1 541 "2016-01-07" "2016-01-14" 2 0 1 46251 "UNITED STATES OF AMERICA" 0 429690 1 4 "M" "M" "VH" 1
"2015-03-20 15:51:00" "KS" "TOPEKA" "39.0454535" "-95.75881" "5490.0673" -1650959361 0 0 510 "2015-06-09" "2015-06-10" 2 0 1 187805687 "MONTENEGRO" 0 91743972 0 3 "M" "L" "H" 2
"2015-04-09 16:30:00" "NJ" "MONTVALE" "41.05463" "-74.06841" "21.0815" -157110088 0 0 324 "2015-04-25" "2015-04-26" 1 0 1 5527206 "UNITED STATES OF AMERICA" 0 172173 1 5 "C" "M" "M" 1
"2015-09-24 23:37:00" "CA" "SANTA MARIA" "34.95277" "-120.435637" "131.4832" 1064670341 1 0 262 "2015-10-17" "2015-10-19" 2 0 1 186049599 "UNITED STATES OF AMERICA" 0 313612305 0 4 "VC" "VH" "VL" 1
"2015-12-13 10:42:00" "CT" "SOUTHBURY" "41.49098" "-73.22577" "64.3572" 839055245 0 0 541 "2015-12-20" "2015-12-21" 2 0 1 5527206 "UNITED STATES OF AMERICA" 0 89646760 1 5 "M" "VH" "H" 1
"2015-01-26 21:16:00" "MN" "LONG LAKE" "44.98754" "-93.58401" "1810.9145" 1926678831 0 1 510 "2015-02-01" "2015-02-07" 1 0 1 5580619 "MEXICO" 0 74194438 0 3 "C" "VL" "H" 2
"2015-09-08 13:44:00" "OH" "REYNOLDSBURG" "39.93696" "-82.8301" "968.0264" -676084327 1 1 541 "2015-09-10" "2015-09-13" 4 0 1 18654373 "UNITED STATES OF AMERICA" 0 16671427 0 4 "C" "L" "VH" 1
"2015-11-19 18:07:00" "CA" "FREMONT" "37.495337" "-121.94855899999999" "156.4004" 2136322328 1 0 541 "2015-11-26" "2015-11-28" 2 0 1 195210781 "UNITED STATES OF AMERICA" 0 305217195 0 2 "VC" "VL" "M" 1
"2015-09-01 10:38:00" "LA" "DONALDSONVILLE" "30.084485" "-90.97653" "406.5081" -706081798 1 0 541 "2015-09-05" "2015-09-07" 2 0 1 24800960 "UNITED STATES OF AMERICA" 0 1332069 1 3 "C" "M" "VH" 1
"2015-03-03 09:03:00" "NY" "NEW YORK" "40.75512" "-73.98300900000001" "4153.3755" 905866325 0 0 510 "2015-06-16" "2015-06-18" 2 0 1 5579534 "ITALY" 0 78337030 0 0 "C" "L" "M" 1
"2015-01-20 13:33:00" "BA" "BEIRUT" "NULL" "NULL" "NULL" -264230549 1 0 510 "2015-01-26" "2015-01-28" 2 0 1 191827627 "LEBANON" 0 154776706 0 4 "VC" "L" "M" 1
"2015-10-18 19:20:00" "TX" "HOUSTON" "29.769607" "-95.42647" "5030.5766" -681314998 0 1 324 "2015-11-17" "2015-11-23" 1 0 1 5576961 "FRANCE" 0 137140682 1 5 "VC" "VH" "H" 1
"2015-06-27 00:35:00" "CA" "PICO RIVERA" "33.975068" "-118.10065850000001" "100.0193" 346647931 1 0 541 "2015-07-03" "2015-07-04" 2 0 1 5527547 "UNITED STATES OF AMERICA" 0 78101244 0 2 "M" "L" "M" 1
"2015-03-13 23:15:00" "CA" "DAVIS" "38.54203" "-121.74231" "983.4727" -1756841802 0 0 262 "2015-03-15" "2015-03-16" 2 0 1 35122 "UNITED STATES OF AMERICA" 0 556821 1 4 "C" "M" "H" 1
"2015-07-23 13:54:00" "LA" "PONCHATOULA" "30.43771" "-90.45273" "40.6335" 2132936500 1 0 293 "2015-07-31" "2015-08-01" 1 0 1 5527175 "UNITED STATES OF AMERICA" 0 105120 1 5 "VC" "H" "VH" 1
"2015-01-11 14:17:00" "CA" "SAN JOSE" "37.334754000000004" "-121.905447" "332.1728" 1366491329 1 0 510 "2015-02-14" "2015-02-17" 2 2 1 24800154 "UNITED STATES OF AMERICA" 0 858947 1 3 "VF" "M" "H" 1
"2015-07-06 01:15:00" "01" "SINGAPORE" "NULL" "NULL" "NULL" -1331697950 0 0 541 "2015-08-07" "2015-08-09" 2 2 1 5526896 "AUSTRALIA" 0 205115219 0 4 "C" "L" "H" 1
"2015-08-09 19:12:00" "AL" "AUBURN" "32.57429" "-85.49727" "5536.8499" 464552850 0 0 324 "2015-09-20" "2015-09-25" 2 0 1 18688814 "FRENCH POLYNESIA" 0 43582651 1 5 "M" "H" "M" 1
"2015-03-13 23:15:00" "AL" "MONTGOMERY" "32.360651000000004" "-86.2242505" "903.4018" 1479807308 0 0 231 "2015-03-20" "2015-03-24" 2 0 1 190310921 "UNITED STATES OF AMERICA" 0 13123353 1 4 "M" "M" "VH" 1
"2015-09-23 02:33:00" "PB" "LAHORE" "NULL" "NULL" "NULL" -644855857 0 0 386 "2015-10-03" "2015-10-04" 2 0 1 24801704 "UNITED KINGDOM" 0 204100403 0 3 "VC" "M" "M" 1
"2015-07-08 22:13:00" "SC" "ANDERSON" "34.567869" "-82.6904745" "195.1553" 241432695 1 0 231 "2015-07-09" "2015-07-12" 2 0 1 187060013 "UNITED STATES OF AMERICA" 0 1307889 1 3 "C" "VH" "M" 1
"2015-05-30 17:44:00" "VA" "CHESTER" "37.35477" "-77.39997" "115.6066" 419192991 0 0 231 "2015-06-12" "2015-06-14" 2 0 1 190343843 "UNITED STATES OF AMERICA" 0 361211 1 2 "M" "L" "H" 2
"2015-01-11 23:26:00" "CA" "DALY CITY" "37.691014" "-122.46531" "7929.3522" 314173762 0 0 510 "2015-01-18" "2015-01-19" 1 0 1 5525439 "THAILAND" 1 295885606 0 3 "VF" "VL" "H" 1
"2015-02-03 08:13:00" "NULL" "ST-DENIS" "NULL" "NULL" "NULL" -1863601896 0 0 293 "2015-04-18" "2015-04-21" 3 0 1 5527516 "UNITED STATES OF AMERICA" 0 100990838 1 4 "VC" "H" "VH" 1
"2015-07-07 14:37:00" "CA" "POMONA" "34.0510075" "-117.7555515" "1643.3982" -1492682921 1 1 231 "2015-11-19" "2015-11-21" 2 0 1 5527175 "UNITED STATES OF AMERICA" 0 298870 1 4 "C" "L" "VH" 2
"2015-12-02 05:06:00" "QC" "TERREBONNE" "45.721636" "-73.694476" "2536.5602" -177782257 0 1 541 "2016-01-15" "2016-01-29" 2 2 1 187640085 "COSTA RICA" 0 53636664 0 5 "C" "M" "M" 1
"2015-02-13 10:01:00" "IL" "CHICAGO" "41.89042" "-87.62904" "3663.169" 882472556 0 0 324 "2015-03-02" "2015-03-03" 2 0 1 5526059 "IRELAND" 0 389607 1 5 "C" "VH" "VH" 1
"2015-11-12 19:22:00" "MI" "KALAMAZOO" "42.26229" "-85.594769" "1464.4233" 1476085814 1 1 541 "2016-01-31" "2016-02-04" 2 0 1 5579968 "MEXICO" 0 617209 0 4 "M" "L" "VH" 1
