"default","utilization","age","debt_ratio","income","open_credit_lines","real_estate_loan","dependents","ever_past_due"
0,0.043218438,68,0.580691991,8265,7,1,0,0
0,0.693342674,47,1.75264947,5000,16,1,2,0
0,0.577940836,57,0.440472411,15748,20,1,0,0
0,0.960247664,51,0.564455292,4506,6,1,2,0
0,0.874251497,26,0.012489592,1200,2,0,0,1
0,0.285841074,55,0.114999036,10373,6,0,0,0
0,0.304483674,40,2171,6643.166,5,1,2,0
0,1.008741577,47,0.030181818,5499,3,0,1,0
0,0.671115766,68,0.982168331,4205,9,1,2,0
0,0.113455039,63,2825,6643.166,17,1,2,0
0,0.146563373,57,443,6643.166,3,0,0,0
0,0.006762776,55,3371,6643.166,10,1,0,0
0,0.123816719,28,0.373682788,3700,10,1,2,0
0,0.040097995,70,0.004999,5000,3,0,0,0
0,0.280656876,54,0.2447904,12332,9,1,0,0
0,0.023056389,51,0.276415708,9217,11,1,2,0
1,0.9999999,33,0,3350,0,0,1,1
0,0.014460224,54,0.005533295,5240,8,0,2,0
0,0.37747685,32,0.273590801,8000,8,1,0,0
0,0.215079839,61,0.247278096,10837,10,1,0,0
0,0.234638268,62,803,6643.166,7,1,0,0
0,0.003915545,38,0.00149925,2000,3,0,0,1
0,0.018625751,60,655,6643.166,4,1,0,0
0,0.067870758,69,0.005960392,5200,3,0,0,0
0,0.023017569,64,41,6643.166,6,0,0,0
0,0.002589743,73,0.082700759,5005,7,1,1,0
1,0.998889136,42,0.491305629,3392,6,1,0,1
0,0,54,1.015440509,1100,15,1,0,0
0,0.045126511,33,0.509103891,2800,4,1,1,0
0,0.664153417,31,329,6643.166,3,0,0,0
0,0.068411038,57,0.049180328,2866,14,0,0,0
0,0.333575482,42,0.200717765,3900,6,0,0,0
0,0.054091436,39,0.42387517,6600,10,1,3,0
1,0.336539195,29,0.364254298,2500,9,0,0,1
0,0.093135066,69,0.160384715,3846,16,0,0,0
0,0.892095814,56,0.605612999,6092,8,1,0,0
0,0.827249862,47,3375,6643.166,11,1,2,1
0,0.031362448,61,0.326269213,4293,5,1,1,0
0,0,34,2117,6643.166,3,1,0,0
0,0.825398132,28,0.328826393,5546,18,0,0,1
0,0.625864639,56,0.604914632,18800,12,1,0,0
0,0.843545533,47,3.178526841,800,8,1,0,0
0,0.034952231,51,0.435325974,4800,12,1,1,0
0,0.9999999,43,0.349426197,7580,8,1,2,1
0,0.830772079,42,0.340188518,2333,6,0,3,1
0,0.641781096,63,0.406135291,11441,11,1,0,0
0,0.07948221,76,0.482467258,7100,17,1,1,0
0,0.120138788,41,0.282826724,6480,8,0,2,0
0,0.042331318,46,0.310669904,7000,5,1,0,0
0,0.009274921,81,0.008279125,1690,9,0,0,0
0,0.052538663,57,0.271008269,15600,11,1,1,0
0,0.686131741,68,0.416954354,2606,10,0,0,1
0,0.111490709,63,0.145888149,17862,4,1,0,0
0,0.9999999,27,0.604738155,801,2,0,0,0
0,0.300269973,33,0.085986771,6500,8,0,2,1
0,0.342610162,50,0.206226792,3500,5,0,0,0
0,0.357600173,51,0.275670528,6300,9,1,1,1
0,0.612077584,26,0.215892054,2000,6,0,1,0
0,0.144868411,56,1386,6643.166,4,1,0,0
0,0.093717341,56,0.245927248,4480,12,1,0,0
0,0.036351249,28,0.017571885,5633,7,0,0,0
0,0.890862674,34,0.209546233,4671,5,0,4,1
0,0.000414727,55,0.750590618,5925,6,1,0,0
0,0,57,0.472512494,2200,4,0,0,0
0,0.57790858,61,0.36794539,10400,13,1,0,0
0,0.017232405,68,0.346616541,6649,8,1,1,0
0,0.402280754,59,0.183446357,5750,8,0,1,0
0,0.9999999,67,0.317820909,4533,3,1,0,0
0,0.770161492,48,3393,6643.166,4,1,0,0
0,0.9999999,61,0,6643.166,1,0,0,0
0,0.9999999,59,0.248262407,8200,5,1,0,1
1,0.9999999,27,0.081530782,600,2,0,1,0
0,0.024176643,56,0.417194269,3000,5,1,0,0
0,0.961244137,28,126,6643.166,3,0,0,1
0,0.095876165,74,0.01616532,12000,3,0,0,0
0,0.132081218,57,0.227157936,15442,14,1,2,0
1,0.349333062,43,0.38238615,5313,13,1,0,0
0,0.866460054,50,0.235790319,9957,11,0,3,1
0,0.46704155,25,22,1,6,0,4,0
0,0.887178818,56,0.163428849,12353,7,1,2,0
0,0.117941143,27,350,6643.166,3,0,0,0
0,0.9999999,49,0.000666593,9000,1,0,3,0
0,0,29,8.03960396,100,2,0,0,0
0,0.9999999,70,2528,6643.166,4,1,1,0
0,0.895161573,59,0.214073495,6394,8,0,1,0
0,0.085708041,43,0.456172768,8658,7,1,1,0
1,0.164732976,61,0.369371598,8083,23,1,0,1
0,0.26153916,48,0.197213083,15500,12,1,3,0
0,0.035921205,84,0.016925247,1417,4,0,0,0
0,0.017871796,68,0.390684063,8200,16,1,0,0
0,0.3109467,56,0.428771167,6436,11,1,0,0
0,0.031424214,75,37,6643.166,6,0,0,0
0,0.823812947,51,0.208805999,5200,14,0,2,1
0,0.40023917,55,0.471768899,5330,6,1,3,0
0,0.004187595,41,0.504373907,4000,17,1,0,0
1,0.916074717,33,0.143781241,3400,5,0,1,1
0,0.9999999,56,0.144761397,3750,2,0,0,0
1,0.657476551,45,0.657208485,7400,10,1,1,0
0,0.09548389,69,0.190940453,6666,14,1,0,1
0,0.129668965,31,0.296861983,3600,9,1,0,0
0,0.12057117,66,944,6643.166,5,0,0,0
0,0.624985769,36,0.355738251,9000,15,1,3,1
0,0.015266158,71,0.014085264,18600,3,0,0,0
0,0.004908992,58,1113,6643.166,8,1,0,0
0,0.134749473,33,3106,6643.166,8,1,0,0
0,0.095655283,38,2373,6643.166,7,1,0,0
0,0.8180091,43,0.348217261,3000,3,0,3,0
0,0.046279079,39,1731,6643.166,7,1,0,0
0,0.8902794,66,0.284743051,5000,4,0,0,1
0,0.331382505,46,0.296703297,8735,8,1,2,0
0,0.46655607,59,0.097769029,10667,7,1,2,1
0,0.162456436,48,0.75254949,3333,10,1,0,0
0,0.114665168,66,0.123143843,6666,11,0,0,0
0,0.047296641,55,0.273197543,9278,19,1,3,0
0,0,50,0.391949426,7750,8,1,0,0
0,0.161959639,47,0.492368636,8582,13,1,1,0
0,0.004792479,73,1316,6643.166,15,1,0,0
0,0.970227429,59,8241,6643.166,11,1,0,1
0,0.00060323,66,0.005189029,10791,6,0,0,0
0,0.081906997,79,0.332137365,3901,9,1,1,0
0,0,67,3.358302122,800,8,1,0,0
0,0.355875915,41,0.123757285,8750,10,0,0,0
0,1.004666356,60,0.082166879,5500,1,0,3,0
0,0.136573609,46,0.112566104,3970,10,0,2,0
0,0.000175423,31,1.267616192,1333,6,1,0,0
0,0.017298367,60,0.21419054,3001,13,1,0,0
1,0.473136915,39,0.41731105,4008,4,0,3,1
0,0.018507349,40,0.012873391,8000,13,0,2,0
0,0,63,2682,6643.166,3,1,0,0
0,0.028027182,44,0.209596801,3000,4,1,0,0
1,0.9999999,35,0.127567255,3456,1,0,5,1
0,0.452795449,40,0.57904818,6786,10,1,4,1
0,0.201865423,23,0.005863956,2557,2,0,0,0
0,0.275838185,48,0.482129468,4000,7,1,0,0
0,0.224841171,49,0.199238158,12075,7,1,4,0
1,0.774131522,31,0.436015511,4125,8,0,0,1
0,0.25144605,58,0.504038394,8542,8,1,0,0
0,0.030508536,83,0.178892216,5343,6,1,0,0
0,0.102222906,60,0.026248688,6666,5,0,4,0
0,0.052965662,48,0.255359796,4710,10,1,1,0
0,0.364579657,57,0.263231327,10750,11,1,0,0
0,0.066835364,66,0.149962509,4000,13,0,1,0
0,0,71,0.130175913,3694,9,0,1,0
0,0.013238161,32,0.494336725,5208,11,1,1,0
0,0,69,0.182259677,7000,3,1,0,0
0,0.004430633,37,0.083094556,5583,7,0,0,0
0,0.046096368,33,0.464614154,2500,11,1,0,0
0,0.021047986,56,0.167893828,11000,13,1,0,0
0,0.274251812,48,0.305283757,10219,8,1,3,0
0,0.91008991,60,0.444770283,3068,8,0,0,0
0,0.05798876,43,0.367926376,5106,13,1,2,0
0,0.020465302,30,0.108272163,7083,8,0,0,1
0,0,69,0.337558275,6863,14,1,0,0
0,0.896777171,64,0.480755729,15666,15,1,0,1
0,0.9999999,90,0.011012433,2814,0,0,0,0
0,0.00159192,80,0.157878118,3166,12,0,0,0
0,0.518818161,53,0.36505867,2300,5,0,1,0
0,0.103689631,67,1125,6643.166,14,1,0,0
0,0.111725885,70,50,6643.166,4,0,0,0
0,0.277615355,37,0.451563875,12500,13,1,3,1
0,0.440101002,67,0.489491054,5756,10,1,1,0
0,0.111313754,27,0.114777045,5000,5,1,0,0
0,0.203193705,75,0.669455213,9801,24,1,0,1
0,0.9999999,58,2151,6643.166,8,1,0,1
0,0.023180759,69,0.004286395,6298,4,0,1,1
0,0.551073544,58,3567,6643.166,8,1,2,0
0,0,71,0.082274526,4800,7,0,0,0
0,0.014710953,50,1.025423729,6253,8,1,0,0
0,0.0700919,76,44,6643.166,5,0,0,0
0,0,68,0.2323973,12000,12,1,0,0
0,0.091764997,59,3969,6643.166,12,1,0,0
0,0.266995,52,0.791552112,4000,10,1,0,0
0,0.308553602,40,0.400925609,5833,25,1,0,0
0,0.206103478,64,3577,6643.166,5,1,0,0
0,0.43387723,62,0.933030178,2418,19,1,0,0
0,0.035470585,66,2113,6643.166,6,1,0,0
0,0.698156777,47,0.56017593,2500,12,1,0,0
0,0.9999999,63,0.114844018,2916,2,0,0,1
0,0.106653604,32,0.283014862,4709,11,1,0,0
0,0.442030851,36,2251,6643.166,7,1,2,0
0,0.116050154,29,89,6643.166,2,0,0,0
0,0.006965277,64,0.294283851,4600,7,1,0,0
0,0,55,0.105309931,4500,7,0,1,0
0,0.100453283,66,0.33638706,6985,11,1,1,0
0,0.389826163,38,0.298280688,2500,4,0,0,1
0,0.066997087,79,0.020604998,2280,5,0,0,0
0,0.027127539,41,1.160735706,2500,12,1,2,1
0,0.048600835,68,0.278777492,3500,11,1,0,0
0,0.454195995,38,0.356366797,2300,10,0,0,0
0,0.254947559,65,0.210571657,16250,13,1,0,0
0,0.243516762,35,0.533693261,5000,8,1,0,0
0,0.260012032,38,0.344961671,9000,9,1,0,0
0,0.353345952,63,2121,6643.166,7,1,2,0
0,0.06434394,62,3543,6643.166,13,1,0,0
0,0,52,0.198520099,15000,3,1,1,0
0,0.012561715,32,0.136271061,5400,8,0,0,0
0,0.37435947,44,0.369463054,10000,12,1,2,1
0,0.86878713,41,0.46179966,5300,11,1,2,1
0,0.563159343,50,0.313042935,16000,9,1,0,1
0,0.840013567,67,0.961012996,3000,7,0,0,0
0,0.206661906,54,3526,6643.166,20,1,3,0
0,0.133921643,56,594,6643.166,6,0,0,0
0,0.280187573,34,0.540374263,3900,6,1,1,0
0,0.093156984,68,0.408066429,5900,40,1,0,1
0,0,60,567,6643.166,4,1,0,0
0,0.025181391,32,0.256439831,2600,7,1,1,0
0,0.389221557,32,0.278585859,4949,5,1,2,0
0,0.000479962,33,0.225628141,1989,5,0,0,0
0,0.144268085,63,0.735252949,5000,11,1,3,1
0,0.9999999,77,0.185090545,9000,2,1,0,0
0,0,77,0.009665056,6000,2,0,0,0
0,0.07756555,56,0.347243517,15000,13,1,3,0
0,0.123752495,22,0.001996008,500,3,0,0,0
0,0.022601837,64,0.020812353,2978,7,0,0,0
0,0.768007084,49,3892,6643.166,7,1,0,0
0,0.108216213,63,2063,6643.166,7,1,0,0
0,0.991175684,37,0.221327409,3600,10,0,0,0
0,0.9999999,75,0,2218,1,0,0,0
0,0.9999999,26,0,6643.166,0,0,0,0
0,0.049943155,68,0.689827543,4000,10,1,0,0
0,0.096936987,49,0.018766344,6500,3,0,1,0
0,0.078889484,54,0.38972067,8949,11,1,1,0
1,0.252143543,31,0.389565761,3200,9,0,1,0
0,0,29,0.484848485,3530,3,1,0,1
0,0.33641582,56,0.374339962,8900,21,1,1,0
0,0.030942812,47,0.573749308,5416,8,1,2,0
0,0.476149672,30,0.101424106,2878,4,0,0,1
0,0.162914722,54,0.461218837,5775,5,1,0,0
0,0.257257581,55,0.798748607,11666,15,1,1,0
0,0.047809708,85,73,6643.166,5,0,0,0
0,0.019999015,52,0.19820188,4893,8,0,1,0
0,0.006731879,81,0.003715937,2421,9,0,0,0
0,0.518804695,51,0.359732005,11641,11,1,0,0
0,0.053144183,74,0.769406393,1751,13,1,0,0
0,0.052945098,44,0.534244293,6000,7,1,2,0
0,0.783814412,61,0.269473053,10000,4,1,0,0
0,0.010810946,56,0.369530755,6307,21,1,2,0
0,0.674887519,58,0.277968613,14846,8,1,0,0
0,0.860876249,44,617,6643.166,3,0,0,0
0,0,43,3668,6643.166,4,1,0,1
0,0.307495677,36,0.284114542,6250,7,1,2,0
0,0.034203095,33,0.006665741,7200,5,0,2,0
0,0.964505916,40,0.706806283,4583,8,1,0,0
0,0,64,1183,6643.166,5,1,0,0
1,0.957591081,39,1808,6643.166,8,1,0,1
0,0.070753983,61,0.055861351,13443,6,1,1,0
0,0.102626617,31,0.127582989,7500,13,0,0,0
0,0.206076546,42,0.331699136,7750,9,1,2,0
0,0.060579668,58,121,6643.166,5,0,2,0
0,0.987411411,45,0.929690103,3000,15,1,2,0
0,0.9999999,77,0.015245624,1770,2,0,0,0
0,0.00430756,66,4,6643.166,5,0,0,0
1,0.241251122,26,0.134621793,3000,5,0,2,0
0,0.091914239,28,0.086637787,3000,7,0,0,1
0,0.890142558,47,0.457394457,3860,9,1,2,1
0,0.25136205,68,0.141700405,3951,8,0,1,0
1,0.664174058,62,0.478468113,6083,19,1,1,1
0,0.028970609,47,0.500231803,2156,9,1,0,0
0,0.010939889,42,0.282803509,10600,8,1,3,0
0,0.402347245,69,0.11093854,4506,9,1,0,0
0,0,65,0.522873856,6666,13,1,0,0
0,0.537430838,52,0.191761108,16676,8,1,4,0
0,0.965190511,51,0.343739584,9000,8,1,0,0
0,0.518725003,54,0.602938176,4900,3,1,0,1
0,0.038312609,69,1579,6643.166,19,1,0,0
0,0.04349925,53,0.439252336,10485,5,1,3,0
0,0.001666632,38,2.295964126,1560,9,1,0,0
1,0.9999999,46,0.080923507,4287,2,0,0,1
0,0.037537517,64,0.029027576,6200,14,0,0,0
0,0,55,0,6643.166,9,0,2,0
0,0.227846519,34,5.538653367,400,8,1,2,0
0,0.074895412,56,0.326633914,6716,14,1,1,0
0,0.831737928,48,0.653589933,1350,7,0,0,0
0,0.253317981,41,0.478531425,6427,6,1,4,0
0,0.41177591,41,0.094822735,7107,4,0,2,1
0,0.852643383,61,0.632511442,6772,18,1,1,1
0,0,43,0.20349815,5945,5,0,0,0
0,0.48193206,39,0.291272807,4548,14,0,2,1
0,0.763123688,46,0.409418116,3333,6,1,0,0
0,0.262488487,38,0.728214335,7240,6,1,0,0
0,0.197257668,39,0.304029927,11761,23,1,3,0
0,0.012685033,80,0.136237668,9020,12,1,0,0
1,0.250697751,31,2087,0,11,1,0,0
0,0.406685818,67,0.610315549,7890,26,1,1,0
0,0.019894614,72,0.023577652,1950,6,0,0,0
0,0.41113287,64,0.111160026,4542,5,0,0,0
0,0.069563807,32,0.482886598,2424,7,1,0,0
0,0.064197432,66,0.133510306,6403,4,0,1,0
0,0.012410053,78,0.0029997,10000,7,0,0,0
0,0.080381602,30,0.40539865,4000,15,1,0,1
0,0.372235402,68,0.995431336,3720,13,1,0,0
0,0.016657781,74,2296,6643.166,14,1,0,0
0,0.061268135,31,0.009996668,3000,4,0,1,0
0,0.093593753,64,0.088850796,14000,5,1,0,0
0,0.802258841,44,0.252771137,4600,4,1,2,0
0,0.557113605,51,0.493726474,6375,10,1,1,0
0,0.545811462,44,0.353612467,12705,19,1,2,0
0,0.000190674,49,142,6643.166,8,0,0,0
0,0.233876612,55,0.058284763,1200,1,0,0,0
0,0.018348624,63,3205,6643.166,8,1,0,0
0,0.26209172,37,1.048242878,4808,12,1,0,0
0,0.003308375,46,0.189393939,3035,13,1,5,1
0,0.221156803,44,0.304637601,3600,9,1,0,0
0,0.057074228,63,0.315124724,3166,8,0,0,0
0,0.028219087,32,7,0,1,0,0,0
0,0.041884235,26,0.502498612,1800,6,0,0,0
0,0,31,0,7486,12,0,0,0
0,1.029496313,41,0.431526686,4833,9,1,0,0
0,0.022285478,76,0.23317925,3893,11,1,0,0
0,0,36,0.211589113,3416,4,1,0,0
1,0.667915106,23,15,6643.166,2,0,0,0
0,0.017890321,79,0.093151141,6000,17,0,1,0
0,0.166315282,31,0.435479922,8167,4,1,0,0
0,0.02421578,55,0.937031484,2000,7,1,0,0
1,0.132325257,76,0.150978656,10166,8,1,0,0
0,0.9999999,29,676,6643.166,4,0,0,0
0,0.799885731,26,0.160984363,3900,3,0,0,0
0,0.104438451,32,0.206391716,5600,17,0,0,0
0,0.110510916,71,0.135540496,9000,7,0,1,0
0,0.219491558,37,0.704713674,7700,9,1,0,0
0,0.155039119,37,2.298268975,750,5,1,3,0
0,0.612351368,36,0.305659704,5600,12,0,0,0
0,0.111020408,53,0.340280806,11466,8,1,3,0
0,0.004366654,51,1156,6643.166,8,1,0,0
0,0.21290522,61,0.409099431,16000,14,1,2,0
0,0.444055594,66,0.186259106,7000,11,1,0,0
0,0.016497238,59,53,6643.166,13,0,0,0
0,0.05309991,77,0.026986507,2000,5,0,0,0
0,0.44957431,42,0.209253662,4300,6,0,1,0
0,0.035872758,69,0.006797281,2500,1,0,0,0
0,0.785234154,91,0.351717113,6871,11,1,0,0
0,0.074937953,52,0.226867842,5500,6,1,2,0
0,0.881603901,45,0.740314921,4000,12,1,2,0
1,0.006964037,55,0.001922338,2600,9,0,0,1
0,0.377634824,56,0.683325761,2200,18,0,0,1
0,0,64,0,5223,1,0,0,0
0,0.016732809,54,0.136232971,8000,10,1,1,0
0,0,47,1609,6643.166,8,1,0,0
0,0,61,0.145915442,11163,5,1,2,0
0,0.012604505,69,0.083273151,18000,12,1,1,1
0,0.196056713,55,0.31644732,13600,16,1,2,0
0,0.014490853,56,0.153708402,6700,8,1,0,0
0,0.41834111,40,0.189717143,6398,7,1,2,0
0,0,75,0.007343941,816,11,0,0,0
0,0.065637375,51,0.005155193,9310,6,0,1,0
0,0.271249548,37,0.742897477,5666,6,1,1,0
0,0.102943922,65,0.957926732,6250,11,1,1,0
0,0.532065258,31,0.510004653,4297,6,1,1,0
0,0.117054258,81,0.290469417,3514,9,0,1,0
0,0.122860093,39,0.591584502,7200,10,1,2,0
0,0.532812216,29,0.114555064,7000,5,0,0,1
0,0.02624575,64,0.401046073,13000,9,1,0,0
0,1.118136439,44,0.007352941,2583,2,0,2,0
0,0.018081827,51,0.287955699,4333,3,1,0,0
0,0.013955325,73,0.143122068,9166,12,1,0,0
0,0.283879195,59,0.287714988,4069,8,1,0,0
0,0.964910686,33,0.263284577,5400,5,0,2,0
0,0.141075211,37,1522,6643.166,14,1,0,0
1,0.017759645,84,0.00519896,5000,6,0,0,0
0,0.051618548,29,0.00184587,6500,2,0,2,0
0,0.945005499,58,0.595653913,7500,11,1,1,0
0,0.589711245,35,2986,6643.166,11,1,0,0
0,0.003115176,42,0.556708357,7035,10,1,2,1
0,0.052270301,55,2770,6643.166,7,1,3,0
0,0.148075883,66,0.43994622,6693,10,1,1,0
0,0.872225555,53,0.410541824,6108,7,1,3,0
0,0.459583217,42,1.315560392,2756,11,1,2,0
0,0.055999434,53,0.065993715,10500,19,1,0,0
0,0.018911617,67,0.196867015,9000,8,1,1,0
0,0.145553403,39,655,0,6,0,2,1
0,0.831916916,63,0.322139789,15365,15,1,0,0
0,0.025314524,63,0.042182082,19320,17,1,0,0
0,0,55,0.185905128,12500,7,1,0,1
0,0.141503095,39,0.215017065,9375,19,1,2,1
0,0.26871641,40,0.305051254,8096,7,1,2,0
1,0.17565864,53,0.654369628,5583,16,1,3,1
0,0.138793757,62,0.197600686,5834,5,1,0,0
0,0.010020412,79,0.022488756,666,7,0,0,0
0,0.817854572,33,0.762015055,3453,7,1,1,0
0,0.63617038,57,4130,6643.166,12,1,0,1
0,0.076616445,37,0.146341463,2500,4,0,1,0
0,0.522831469,48,0.445605134,6700,8,1,3,0
0,0.9999999,29,0.130929791,3161,3,0,0,1
0,6711,34,1842,6643.166,2,1,0,0
0,0.294758006,75,0.440079989,7000,11,1,0,0
1,0.9999999,43,0.091152815,1864,1,0,0,1
0,0.9999999,53,1721,6643.166,2,1,0,0
0,0.083409941,74,0.58246715,10197,10,1,0,0
0,0.012104732,65,1879,6643.166,10,1,0,0
0,0.393863297,59,0.398738559,13000,9,1,1,0
0,0.54931071,27,0.388098999,3797,5,1,2,1
0,0.374409228,51,0.369726039,12300,10,1,1,0
0,0.009281717,85,18,6643.166,6,0,0,0
0,0.204446335,30,0.13027179,3200,5,0,1,1
0,0.050432068,61,0.267535222,6600,13,1,0,0
0,0,53,0.443495844,4450,4,1,1,0
0,0.333865592,46,0.464230449,8400,15,1,1,0
0,0.640824489,25,0.647122399,3700,6,1,0,0
0,1.287853577,62,0.062054507,2384,2,0,0,1
0,0.020561215,67,893,6643.166,6,1,0,0
0,0.94763566,44,1.619861432,2164,8,1,1,0
0,0.077490314,34,0.359548073,13541,6,1,0,0
0,0.946201196,53,0.877947869,4833,13,1,1,0
0,0.004795796,59,0.958056809,3766,15,1,1,0
0,0.701047873,55,4101,6643.166,12,1,1,1
0,0.019391589,26,0.195402299,2000,8,0,0,0
0,0.32571091,26,0.991284286,3900,8,1,0,0
1,0.9999999,25,0.085958771,2570,4,0,3,1
1,0.618845629,35,6197,6643.166,9,1,0,1
0,0.9999999,65,0.353617811,8084,8,1,0,0
0,0.172293148,50,0.829564682,6500,21,1,0,0
0,0.016231127,41,0.356383539,9500,15,1,0,1
0,0.770258237,50,0.409231563,11633,13,1,0,0
0,0.082062726,63,0.02191484,12000,6,0,0,0
1,0.957390146,57,0.276287285,6000,7,0,0,1
0,0.037829887,55,2910,6643.166,10,1,0,0
0,0.034490507,47,0.568969881,3950,10,1,0,1
0,0.009098182,82,0.005151844,3687,5,0,0,0
0,0.062699433,59,0.42048,6249,14,1,1,0
0,0.033115252,47,0.219846154,6499,5,1,0,0
0,0,55,0,7400,6,0,0,0
0,0.9999999,44,0.300346363,4041,8,1,1,1
0,0.268827194,43,1297.5,1,10,1,0,0
0,0.9999999,38,0,4000,0,0,2,0
0,0.967873643,41,0.470166286,9200,10,1,1,0
1,0.347467152,41,0.125786164,2861,9,0,3,1
0,0.442278524,59,4214,6643.166,9,1,0,0
0,0,63,198,6643.166,2,0,0,1
0,0.572708066,58,0.996786862,2800,10,1,0,0
0,0.101865893,35,0.081981782,4500,6,0,0,0
0,0.481530686,51,0.431856814,10000,8,1,0,0
0,0.161308551,31,33.610994,6166,14,1,2,1
0,0.489150362,45,960,6643.166,4,0,0,0
0,0.78056123,43,3810,6643.166,9,1,0,1
0,0.037707801,38,0.138259293,2205,12,0,3,0
0,0.003134698,44,1524,6643.166,9,1,0,0
0,0.013945429,53,0.00768935,2600,4,0,1,0
0,0.026362837,65,0.122311631,6834,4,1,1,0
0,0.035650427,53,0.10544496,11000,6,1,0,0
1,0.839109262,45,0.611049107,3583,16,0,4,1
0,0,90,0,6643.166,5,0,0,0
0,0.016681246,53,0.144244502,3500,11,0,1,0
0,0.043727179,60,0.913043478,2667,15,1,2,0
0,0.010228279,53,12,6643.166,4,0,0,0
0,0.129537692,44,0.322797058,7750,11,1,2,0
0,0.436881438,40,0.015996001,4000,1,0,3,1
0,0.537880211,45,0.193251878,8920,9,1,3,0
0,0.071052005,71,122,6643.166,5,0,0,0
0,0.262831219,50,0.473044799,3950,17,1,0,0
0,0.9999999,26,0.149023171,2200,3,0,0,0
0,0,74,1674,6643.166,12,1,0,0
0,0.110319345,52,0.203228527,8300,6,1,0,0
0,0.9999999,61,0.253198294,1875,3,0,0,0
0,0.188805685,53,0.256500661,11344,7,1,2,0
0,0.003780054,71,0.120461095,6939,4,0,1,0
0,0.977801873,50,2.532724801,5148,11,1,3,0
1,0.53455425,39,0.397639731,6100,15,1,1,0
0,0.001442169,28,0.153402537,2600,10,0,0,1
0,0.650334226,64,0.675866007,5253,8,1,1,0
0,0.074887502,58,2706,6643.166,11,1,2,0
0,0.020990071,85,0.01598934,1500,9,0,0,0
0,0.017484882,58,202,6643.166,32,0,0,1
0,0.898315703,70,0.512953368,5210,14,1,0,0
0,0.641522159,62,3754,6643.166,23,1,0,0
0,0.053025541,32,1.505174036,1062,4,1,0,0
0,0.414758487,54,0.26684715,13666,13,1,1,0
0,0.560459609,44,1659,6643.166,6,1,0,0
0,0.016974314,77,50,6643.166,5,0,0,0
0,0.360811042,37,0.535116221,4000,19,1,3,0
0,0.203559312,27,0.148170366,3333,6,0,0,0
0,0,48,4195,6643.166,5,0,0,0
0,0.082940266,36,0.08287968,9000,5,0,3,0
0,0.979925315,70,1.25512979,4044,10,1,0,0
1,0,55,0,575,1,0,0,1
0,0.414772526,59,0.39206498,3200,12,1,0,1
0,0.9999999,46,2,6643.166,1,0,0,0
0,0.070352118,46,0.124907613,4058,6,0,1,0
0,0,77,0,2696,3,0,0,0
0,0.68217069,38,0.437899048,8300,10,1,3,0
0,0.120848491,45,0.447575683,8125,12,1,2,0
0,0.039369941,74,0.12293578,544,7,0,0,0
0,0.33343589,75,1892,6643.166,6,1,0,1
0,0.653159182,54,0.307754981,13500,17,1,1,0
0,0.570826822,40,0.392857143,8623,12,1,2,0
1,0.689303686,46,0.565531129,5958,9,1,1,1
0,0.810891191,43,0.17953152,6360,4,1,0,1
0,0.00039992,82,0.171782763,1693,4,0,0,0
0,0.210439248,38,0.188315515,11878,7,1,3,0
0,0.401393458,30,0.032202216,5775,3,0,1,0
0,0.014687095,62,0.198882314,6083,14,1,0,0
0,0.165483452,67,0.353243117,15000,11,1,0,0
0,0.340122954,58,0.236629106,6300,15,0,0,0
0,0.048482451,80,0.089294949,5800,4,0,1,0
0,0.9999999,51,2261,6643.166,4,1,0,1
0,0.049428816,42,0.23611752,6500,13,1,3,0
0,0.023943478,55,0.251659867,12500,9,1,2,0
0,0.9999999,34,0.010934083,3200,0,0,0,1
0,0.034708049,86,0.160611855,4183,19,0,0,0
0,1.007165472,34,0.504332371,4500,6,1,3,0
0,0.011815879,52,1177,6643.166,6,1,0,0
0,0.061226055,44,0.275732267,8500,15,1,0,0
0,0.216955699,38,1.000527426,7583,12,1,2,0
0,0,78,7267,6643.166,16,1,0,0
0,0.018946601,46,0.922447389,2565,10,1,1,0
0,1.030862856,28,0.135397693,4940,4,0,0,1
0,0.029138857,57,0.317905355,6740,6,1,0,0
0,1.006897462,56,0.53516596,6838,5,1,2,0
0,0.036391671,71,0.172235555,5416,7,1,0,0
0,0,63,19,6643.166,6,0,0,0
0,0.086577374,67,592,6643.166,7,1,0,0
0,0.9999999,61,0.197540161,3983,2,0,0,0
0,0,35,0.110314948,6000,4,0,1,0
0,0.9999999,53,0.187660041,8200,1,1,1,0
0,0.976534898,57,0.206915706,7200,5,1,1,0
0,0.029589648,66,0.004415553,8152,4,0,0,0
0,0.234706118,55,0.181795196,3954,6,1,0,0
0,0.058262782,49,1562,6643.166,4,1,0,0
0,0.104311644,61,0.10423697,5333,9,1,0,0
0,0.622068897,28,0.260695722,2500,5,0,0,0
0,0.453118766,39,0.610394537,5271,17,1,2,0
0,0,62,1099,6643.166,14,0,0,0
1,0.957264957,41,0.159694817,3800,3,0,3,1
0,0.011090951,66,1467,6643.166,19,1,0,0
0,0.9999999,25,428,6643.166,2,0,2,0
0,0,31,0.155265181,1300,3,0,0,0
0,0.187658045,52,0.498516647,9100,18,1,0,0
0,0.869420386,27,0.01875,2079,1,0,0,0
0,0.008113442,47,0.509778357,2300,9,1,0,0
0,0.059125173,51,0.325734853,5000,8,1,1,0
0,0.074055207,60,0.181976998,6868,6,1,0,0
