"year","union","ethnicity","married","health","industry","occupation","residence","lwage","lschool","lexper"
2016,"yes","black","no","no","Other","Service_Workers","nothern_central",11.8737497683978,2.484906649788,2.39789527279837
2017,"yes","black","no","no","Other","Service_Workers","nothern_central",11.8680709799285,2.484906649788,2.484906649788
2011,"no","hisp","no","no","Business_and_Repair_Service","Operatives_and_kindred","rural_area",10.8723669394558,2.39789527279837,1.38629436111989
2011,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","rural_area",11.4215081780164,2.484906649788,1.38629436111989
2013,"yes","other","no","no","Trade","Craftsmen, Foremen_and_kindred","rural_area",11.5306960290237,2.484906649788,1.79175946922805
2011,"no","black","no","no","Other","Farm_Laborers_and_Foreman","south",10.62961002259,2.30258509299405,1.09861228866811
2012,"yes","black","no","no","Other","Operatives_and_kindred","south",10.0519075576544,2.30258509299405,1.38629436111989
2013,"no","black","no","no","Business_and_Repair_Service","Operatives_and_kindred","south",10.9672153928507,2.30258509299405,1.6094379124341
2014,"yes","black","no","no","Construction","Craftsmen, Foremen_and_kindred","south",10.0519075576544,2.30258509299405,1.79175946922805
2018,"yes","black","yes","no","Manufacturing","Operatives_and_kindred","south",11.4092511934699,2.30258509299405,2.30258509299405
2011,"no","black","no","no","Trade","Laborers_and_farmers","south",10.8090161801582,2.484906649788,1.09861228866811
2012,"no","black","no","no","Trade","Clerical_and_kindred","south",10.6534511718025,2.484906649788,1.38629436111989
2014,"no","black","no","no","Trade","Sales_Workers","south",10.573344867446,2.484906649788,1.79175946922805
2016,"no","black","no","no","Trade","Laborers_and_farmers","south",10.5945535689756,2.484906649788,2.07944154167984
2017,"no","black","no","no","Trade","Sales_Workers","south",10.5099473945094,2.484906649788,2.19722457733622
2018,"no","black","yes","no","Trade","Sales_Workers","south",10.6716522200872,2.484906649788,2.30258509299405
2011,"no","black","no","no","Trade","Clerical_and_kindred","south",10.4196922829326,2.30258509299405,1.79175946922805
2012,"yes","black","no","no","Trade","Service_Workers","south",10.491330049213,2.30258509299405,1.94591014905531
2013,"yes","black","no","no","Trade","Service_Workers","south",10.3114558583624,2.30258509299405,2.07944154167984
2015,"no","black","no","no","Trade","Service_Workers","south",10.3130681802637,2.30258509299405,2.30258509299405
2017,"yes","black","no","no","Trade","Service_Workers","south",10.3921644951725,2.30258509299405,2.484906649788
2018,"no","black","no","no","Trade","Service_Workers","south",10.470981653476,2.30258509299405,2.56494935746154
2014,"yes","other","yes","no","Manufacturing","Professional, Technical_and_kindred","south",11.8299942374762,2.484906649788,2.19722457733622
2015,"yes","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",12.1607728803249,2.484906649788,2.30258509299405
2016,"yes","other","yes","no","Manufacturing","Operatives_and_kindred","south",12.3791004404657,2.484906649788,2.39789527279837
2017,"no","other","yes","no","Construction","Craftsmen, Foremen_and_kindred","south",11.6221127292767,2.484906649788,2.484906649788
2018,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.3439917694903,2.484906649788,2.56494935746154
2011,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.0519075576544,2.70805020110221,1.09861228866811
2012,"yes","other","no","no","Business_and_Repair_Service","Operatives_and_kindred","north_east",10.5731624006609,2.70805020110221,1.38629436111989
2014,"no","other","yes","no","Other","Sales_Workers","nothern_central",10.7171041571778,2.70805020110221,1.79175946922805
2015,"no","other","yes","no","Other","Managers, Officials_and_Proprietors","nothern_central",10.7536998048118,2.70805020110221,1.94591014905531
2017,"no","other","no","no","Manufacturing","Operatives_and_kindred","south",10.6499934929405,2.07944154167984,2.30258509299405
2018,"no","other","no","no","Trade","Operatives_and_kindred","south",10.5250487703092,2.07944154167984,2.39789527279837
2015,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.4303316977763,2.39789527279837,1.94591014905531
2016,"no","other","yes","no","Manufacturing","Service_Workers","south",11.479345620162,2.39789527279837,2.07944154167984
2017,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.3809506887609,2.39789527279837,2.19722457733622
2012,"no","other","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.8139360517548,2.484906649788,1.38629436111989
2013,"no","other","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.9945574688905,2.484906649788,1.6094379124341
2014,"no","other","yes","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",11.2063954134007,2.484906649788,1.79175946922805
2016,"no","other","yes","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.9523280203675,2.484906649788,2.07944154167984
2017,"no","other","yes","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.6927498161516,2.484906649788,2.19722457733622
2018,"no","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",10.2805795918096,2.484906649788,2.30258509299405
2011,"no","hisp","no","no","Manufacturing","Operatives_and_kindred","nothern_central",11.1579948559373,2.484906649788,1.6094379124341
2012,"no","hisp","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.0074495061954,2.484906649788,1.79175946922805
2013,"no","hisp","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.1369446417642,2.484906649788,1.94591014905531
2014,"no","hisp","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.243235100043,2.484906649788,2.07944154167984
2015,"no","hisp","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.1397467949437,2.484906649788,2.19722457733622
2016,"no","hisp","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.0800613076739,2.484906649788,2.30258509299405
2017,"no","hisp","no","no","Manufacturing","Operatives_and_kindred","south",11.3129903766606,2.484906649788,2.39789527279837
2018,"no","hisp","no","no","Manufacturing","Operatives_and_kindred","south",11.1461909499261,2.484906649788,2.484906649788
2011,"no","other","yes","no","Construction","Service_Workers","south",11.0728370792877,2.484906649788,1.38629436111989
2015,"no","other","yes","no","Other","Laborers_and_farmers","south",11.2584918198437,2.484906649788,2.07944154167984
2018,"no","other","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.0037860853618,2.484906649788,2.39789527279837
2011,"no","black","yes","no","Manufacturing","Operatives_and_kindred","south",11.116396064248,2.07944154167984,2.30258509299405
2012,"no","black","yes","no","Construction","Craftsmen, Foremen_and_kindred","south",10.7831317272727,2.07944154167984,2.39789527279837
2014,"no","black","yes","no","Construction","Laborers_and_farmers","south",10.8949284276008,2.07944154167984,2.56494935746154
2016,"no","black","yes","no","Construction","Operatives_and_kindred","south",10.8900177119566,2.07944154167984,2.70805020110221
2017,"no","black","yes","no","Construction","Operatives_and_kindred","south",10.9868714760011,2.07944154167984,2.77258872223978
2018,"no","black","yes","no","Construction","Craftsmen, Foremen_and_kindred","south",11.2043104866981,2.07944154167984,2.83321334405622
2011,"no","other","yes","no","Construction","Operatives_and_kindred","nothern_central",10.8827271677429,2.484906649788,1.38629436111989
2012,"no","other","yes","no","Construction","Laborers_and_farmers","nothern_central",10.6555074683137,2.484906649788,1.6094379124341
2018,"no","other","yes","no","Other","Operatives_and_kindred","south",11.0267018805873,2.484906649788,2.39789527279837
2011,"yes","other","no","no","Other","Laborers_and_farmers","nothern_central",10.4646989239937,2.56494935746154,1.09861228866811
2012,"yes","other","no","no","Other","Laborers_and_farmers","nothern_central",11.5231737712263,2.56494935746154,1.38629436111989
2013,"yes","other","no","no","Other","Clerical_and_kindred","nothern_central",11.6551905327809,2.56494935746154,1.6094379124341
2014,"yes","other","no","no","Other","Laborers_and_farmers","nothern_central",11.7551297213656,2.56494935746154,1.79175946922805
2015,"yes","other","no","no","Business_and_Repair_Service","Laborers_and_farmers","nothern_central",11.6283845579179,2.56494935746154,1.94591014905531
2016,"yes","other","no","no","Other","Laborers_and_farmers","nothern_central",11.6979324128718,2.56494935746154,2.07944154167984
2018,"yes","other","no","no","Other","Laborers_and_farmers","nothern_central",11.6781646113211,2.56494935746154,2.30258509299405
2011,"no","other","no","no","Trade","Service_Workers","nothern_central",10.9885626251628,2.484906649788,1.38629436111989
2012,"no","other","no","no","Trade","Service_Workers","nothern_central",11.1345157368933,2.484906649788,1.6094379124341
2013,"no","other","no","no","Trade","Service_Workers","nothern_central",10.6980778858974,2.484906649788,1.79175946922805
2016,"no","other","no","no","Trade","Service_Workers","rural_area",11.0910591392077,2.484906649788,2.19722457733622
2017,"no","other","yes","no","Other","Service_Workers","rural_area",11.2141445610575,2.484906649788,2.30258509299405
2018,"no","other","yes","no","Other","Service_Workers","rural_area",11.3182793518791,2.484906649788,2.39789527279837
2011,"no","other","no","yes","Other","Laborers_and_farmers","nothern_central",10.7014745882337,2.39789527279837,1.09861228866811
2012,"no","other","no","no","Trade","Clerical_and_kindred","nothern_central",10.292487517746,2.39789527279837,1.38629436111989
2013,"no","other","no","yes","Construction","Operatives_and_kindred","nothern_central",10.6368782403248,2.39789527279837,1.6094379124341
2014,"no","other","yes","no","Other","Laborers_and_farmers","nothern_central",10.7008753719259,2.39789527279837,1.79175946922805
2015,"no","other","yes","no","Other","Clerical_and_kindred","nothern_central",11.132561130046,2.39789527279837,1.94591014905531
2017,"no","other","yes","no","Other","Laborers_and_farmers","nothern_central",11.051086176607,2.39789527279837,2.19722457733622
2018,"no","other","yes","no","Other","Laborers_and_farmers","nothern_central",10.9950523995549,2.39789527279837,2.30258509299405
2011,"yes","other","yes","no","Other","Service_Workers","nothern_central",10.7543770979506,2.484906649788,1.09861228866811
2012,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",10.7840713108374,2.484906649788,1.38629436111989
2013,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",10.7382306448947,2.484906649788,1.6094379124341
2014,"yes","other","yes","no","Other","Service_Workers","nothern_central",10.7997933084896,2.484906649788,1.79175946922805
2015,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",10.7919607393002,2.484906649788,1.94591014905531
2017,"yes","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",11.2175251500349,2.484906649788,2.19722457733622
2018,"yes","other","yes","no","Professional_and_Related Service","Clerical_and_kindred","nothern_central",11.0849036565861,2.484906649788,2.30258509299405
2011,"yes","hisp","no","no","Trade","Service_Workers","south",10.6878458413557,2.56494935746154,1.6094379124341
2012,"yes","hisp","no","no","Trade","Sales_Workers","south",10.7840713108374,2.56494935746154,1.79175946922805
2014,"no","hisp","no","no","Trade","Sales_Workers","south",10.6266645409019,2.56494935746154,2.07944154167984
2015,"no","hisp","yes","no","Manufacturing","Laborers_and_farmers","south",10.6838433198053,2.56494935746154,2.19722457733622
2018,"no","hisp","yes","no","Trade","Sales_Workers","south",10.5763419707033,2.56494935746154,2.484906649788
2011,"no","hisp","no","no","Trade","Sales_Workers","south",10.7234801367264,2.56494935746154,1.09861228866811
2013,"no","hisp","no","no","Trade","Managers, Officials_and_Proprietors","south",10.9621212409271,2.56494935746154,1.6094379124341
2014,"no","hisp","no","no","Trade","Sales_Workers","south",10.974971163816,2.56494935746154,1.79175946922805
2015,"no","hisp","no","no","Trade","Managers, Officials_and_Proprietors","south",10.967087155206,2.56494935746154,1.94591014905531
2016,"no","hisp","no","no","Trade","Managers, Officials_and_Proprietors","south",11.345238261748,2.56494935746154,2.07944154167984
2017,"no","hisp","no","no","Trade","Managers, Officials_and_Proprietors","south",11.2208335501071,2.56494935746154,2.19722457733622
2018,"no","hisp","no","no","Trade","Managers, Officials_and_Proprietors","south",11.3495319178118,2.56494935746154,2.30258509299405
2011,"no","hisp","no","no","Professional_and_Related Service","Clerical_and_kindred","south",11.5161250408637,2.484906649788,1.6094379124341
2012,"no","hisp","no","no","Other","Craftsmen, Foremen_and_kindred","south",11.7496974064601,2.484906649788,1.79175946922805
2013,"yes","hisp","no","no","Other","Craftsmen, Foremen_and_kindred","south",11.75618602553,2.484906649788,1.94591014905531
2014,"yes","hisp","no","no","Other","Craftsmen, Foremen_and_kindred","south",11.8592476030736,2.484906649788,2.07944154167984
2015,"yes","hisp","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.8481648705389,2.484906649788,2.19722457733622
2016,"yes","hisp","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.8637042305625,2.484906649788,2.30258509299405
2017,"yes","hisp","yes","no","Other","Craftsmen, Foremen_and_kindred","south",11.976284568164,2.484906649788,2.39789527279837
2011,"no","hisp","no","no","Trade","Craftsmen, Foremen_and_kindred","south",10.8866285688627,2.484906649788,1.79175946922805
2012,"no","hisp","no","no","Trade","Craftsmen, Foremen_and_kindred","south",10.8995843487014,2.484906649788,1.94591014905531
2013,"no","hisp","no","no","Trade","Craftsmen, Foremen_and_kindred","south",11.0364742144155,2.484906649788,2.07944154167984
2015,"no","hisp","no","no","Trade","Managers, Officials_and_Proprietors","south",11.2460574036184,2.484906649788,2.30258509299405
2016,"no","hisp","yes","no","Trade","Managers, Officials_and_Proprietors","south",11.0594661408418,2.484906649788,2.39789527279837
2017,"no","hisp","yes","no","Trade","Craftsmen, Foremen_and_kindred","south",10.9552328765006,2.484906649788,2.484906649788
2018,"no","hisp","no","no","Trade","Craftsmen, Foremen_and_kindred","south",11.5759135034806,2.484906649788,2.56494935746154
2012,"no","hisp","yes","no","Trade","Service_Workers","south",10.0519075576544,2.39789527279837,1.38629436111989
2013,"no","hisp","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",10.6426641852426,2.39789527279837,1.6094379124341
2014,"no","hisp","yes","no","Professional_and_Related Service","Laborers_and_farmers","south",10.8541134287377,2.39789527279837,1.79175946922805
2015,"no","hisp","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",10.765053424721,2.39789527279837,1.94591014905531
2016,"no","hisp","yes","no","Professional_and_Related Service","Service_Workers","south",11.1099143932501,2.39789527279837,2.07944154167984
2017,"no","hisp","yes","yes","Professional_and_Related Service","Service_Workers","south",10.6153080464867,2.39789527279837,2.19722457733622
2018,"no","hisp","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","south",10.0519075576544,2.39789527279837,2.30258509299405
2011,"yes","hisp","no","no","Trade","Laborers_and_farmers","south",10.6983834590872,2.484906649788,1.09861228866811
2012,"yes","hisp","yes","no","Trade","Operatives_and_kindred","south",10.7286145163471,2.484906649788,1.38629436111989
2014,"no","hisp","yes","no","Trade","Managers, Officials_and_Proprietors","south",10.6174510621093,2.484906649788,1.79175946922805
2015,"no","hisp","yes","no","Trade","Managers, Officials_and_Proprietors","south",10.6853170882238,2.484906649788,1.94591014905531
2016,"no","hisp","yes","no","Trade","Managers, Officials_and_Proprietors","south",10.8410445459534,2.484906649788,2.07944154167984
2017,"yes","hisp","yes","no","Trade","Managers, Officials_and_Proprietors","south",10.6071826576318,2.484906649788,2.19722457733622
2018,"yes","hisp","yes","no","Trade","Managers, Officials_and_Proprietors","south",10.6140823837278,2.484906649788,2.30258509299405
2013,"yes","hisp","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.5190952647032,2.484906649788,1.94591014905531
2014,"no","hisp","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.3841028038348,2.484906649788,2.07944154167984
2015,"yes","hisp","no","no","Other","Professional, Technical_and_kindred","south",10.5072243899778,2.484906649788,2.19722457733622
2017,"yes","hisp","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.5744860008466,2.484906649788,2.39789527279837
2018,"no","hisp","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.5763419707033,2.484906649788,2.484906649788
2011,"no","black","no","no","Trade","Managers, Officials_and_Proprietors","south",10.9087026637768,2.39789527279837,1.38629436111989
2012,"yes","black","no","no","Manufacturing","Operatives_and_kindred","south",11.7332376517522,2.39789527279837,1.6094379124341
2013,"no","black","no","no","Manufacturing","Operatives_and_kindred","south",11.4683760112641,2.39789527279837,1.79175946922805
2014,"yes","black","no","no","Manufacturing","Operatives_and_kindred","south",11.6843788431509,2.39789527279837,1.94591014905531
2015,"no","black","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.6629949709826,2.39789527279837,2.07944154167984
2016,"no","black","no","no","Manufacturing","Operatives_and_kindred","south",11.6649950093079,2.39789527279837,2.19722457733622
2018,"yes","black","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","south",11.5318534942307,2.39789527279837,2.39789527279837
2012,"yes","black","no","no","Other","Craftsmen, Foremen_and_kindred","south",11.4248505771989,2.63905732961526,1.38629436111989
2015,"yes","black","no","no","Other","Craftsmen, Foremen_and_kindred","south",11.8011453427788,2.63905732961526,1.94591014905531
2016,"yes","black","no","no","Other","Craftsmen, Foremen_and_kindred","south",11.766777681452,2.63905732961526,2.07944154167984
2018,"yes","black","no","no","Other","Clerical_and_kindred","south",11.7394928283449,2.63905732961526,2.30258509299405
2011,"no","black","no","no","Professional_and_Related Service","Clerical_and_kindred","south",11.2869110466581,2.484906649788,1.6094379124341
2012,"no","black","no","no","Business_and_Repair_Service","Clerical_and_kindred","south",10.9411924085673,2.484906649788,1.79175946922805
2013,"no","black","no","no","Professional_and_Related Service","Clerical_and_kindred","south",10.9175915107964,2.484906649788,1.94591014905531
2014,"yes","black","no","no","Professional_and_Related Service","Clerical_and_kindred","south",10.869610572047,2.484906649788,2.07944154167984
2015,"no","black","no","no","Professional_and_Related Service","Clerical_and_kindred","south",10.5320138085634,2.484906649788,2.19722457733622
2017,"no","black","yes","no","Professional_and_Related Service","Clerical_and_kindred","south",11.6318553094566,2.484906649788,2.39789527279837
2018,"no","black","yes","no","Other","Clerical_and_kindred","south",11.2694891512633,2.484906649788,2.484906649788
2011,"no","black","no","no","Trade","Clerical_and_kindred","south",10.8570058587352,2.19722457733622,2.07944154167984
2012,"no","black","no","no","Trade","Laborers_and_farmers","south",10.8486069172304,2.19722457733622,2.19722457733622
2013,"no","black","no","no","Trade","Clerical_and_kindred","south",10.8373517623314,2.19722457733622,2.30258509299405
2014,"yes","black","yes","no","Trade","Laborers_and_farmers","south",11.1910375186794,2.19722457733622,2.39789527279837
2015,"no","black","yes","no","Trade","Operatives_and_kindred","south",11.0139775214465,2.19722457733622,2.484906649788
2016,"no","black","yes","no","Trade","Clerical_and_kindred","south",11.2221233301822,2.19722457733622,2.56494935746154
2017,"no","black","yes","no","Trade","Clerical_and_kindred","south",11.1302630383157,2.19722457733622,2.63905732961526
2018,"yes","black","yes","no","Trade","Clerical_and_kindred","south",10.7590560453294,2.19722457733622,2.70805020110221
2011,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.0365360499254,2.484906649788,1.38629436111989
2012,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","south",11.0575134188877,2.484906649788,1.6094379124341
2011,"yes","black","no","no","Trade","Service_Workers","south",11.0590836472085,2.39789527279837,0.693147180559945
2012,"no","black","no","no","Other","Service_Workers","south",10.8865980764695,2.39789527279837,1.09861228866811
2013,"no","black","no","no","Trade","Service_Workers","south",10.0519075576544,2.39789527279837,1.38629436111989
2014,"no","black","no","no","Other","Service_Workers","south",10.5641631929491,2.39789527279837,1.6094379124341
2015,"yes","black","no","no","Other","Service_Workers","south",10.7033911989619,2.39789527279837,1.79175946922805
2016,"no","black","no","no","Other","Service_Workers","south",10.8730471660396,2.39789527279837,1.94591014905531
2017,"no","black","no","no","Trade","Service_Workers","south",11.1261336702527,2.39789527279837,2.07944154167984
2018,"yes","black","no","no","Trade","Service_Workers","south",11.1847239911012,2.39789527279837,2.19722457733622
2014,"yes","other","no","no","Other","Service_Workers","south",11.6546228375393,2.70805020110221,1.79175946922805
2017,"no","other","no","no","Other","Service_Workers","south",11.8858564308997,2.70805020110221,2.19722457733622
2011,"no","other","yes","no","Trade","Operatives_and_kindred","south",10.9582661981642,2.484906649788,1.6094379124341
2013,"no","other","yes","no","Trade","Managers, Officials_and_Proprietors","south",10.5156822366902,2.484906649788,1.94591014905531
2014,"no","other","yes","no","Trade","Operatives_and_kindred","south",10.6041916078576,2.484906649788,2.07944154167984
2016,"no","other","yes","no","Trade","Operatives_and_kindred","south",10.5325486429295,2.484906649788,2.30258509299405
2017,"no","other","yes","no","Trade","Operatives_and_kindred","south",10.5345257914718,2.484906649788,2.39789527279837
2018,"no","other","yes","no","Trade","Operatives_and_kindred","south",10.5538691844308,2.484906649788,2.484906649788
2012,"no","other","yes","no","Trade","Operatives_and_kindred","south",10.6611733323586,2.39789527279837,1.6094379124341
2014,"no","other","no","no","Trade","Operatives_and_kindred","south",10.6307167851472,2.39789527279837,1.94591014905531
2015,"no","other","yes","no","Trade","Clerical_and_kindred","south",10.5717247906413,2.39789527279837,2.07944154167984
2016,"no","other","yes","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south",10.5976352324297,2.39789527279837,2.19722457733622
2017,"no","other","yes","no","Other","Operatives_and_kindred","south",10.8285917316323,2.39789527279837,2.30258509299405
2018,"no","other","yes","no","Manufacturing","Sales_Workers","south",11.5513882948487,2.39789527279837,2.39789527279837
2013,"no","black","no","no","Other","Service_Workers","north_east",10.2596937866476,2.39789527279837,1.38629436111989
2014,"no","black","no","no","Trade","Service_Workers","north_east",11.1415834839881,2.39789527279837,1.6094379124341
2015,"no","black","no","no","Manufacturing","Clerical_and_kindred","north_east",10.6218038175216,2.39789527279837,1.79175946922805
2016,"no","black","no","no","Trade","Managers, Officials_and_Proprietors","north_east",11.186796491895,2.39789527279837,1.94591014905531
2011,"no","hisp","no","no","Trade","Managers, Officials_and_Proprietors","north_east",10.6929287469587,2.39789527279837,0.693147180559945
2013,"no","hisp","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",10.9076387841265,2.39789527279837,1.38629436111989
2014,"yes","hisp","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",10.95190594226,2.39789527279837,1.6094379124341
2015,"no","hisp","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.4057540884709,2.39789527279837,1.79175946922805
2016,"no","hisp","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.3518700522444,2.39789527279837,1.94591014905531
2017,"no","hisp","no","no","Trade","Professional, Technical_and_kindred","north_east",11.7133194767044,2.39789527279837,2.07944154167984
2018,"no","hisp","no","no","Trade","Craftsmen, Foremen_and_kindred","north_east",11.7237445004833,2.39789527279837,2.19722457733622
2011,"no","black","no","no","Other","Professional, Technical_and_kindred","north_east",10.3888950555944,2.39789527279837,1.09861228866811
2012,"no","black","no","no","Professional_and_Related Service","Service_Workers","north_east",10.2487878497653,2.39789527279837,1.38629436111989
2013,"no","black","no","no","Professional_and_Related Service","Managers, Officials_and_Proprietors","north_east",10.7722710768999,2.39789527279837,1.6094379124341
2014,"no","black","no","no","Professional_and_Related Service","Clerical_and_kindred","north_east",10.8944123610039,2.39789527279837,1.79175946922805
2015,"no","black","no","no","Business_and_Repair_Service","Managers, Officials_and_Proprietors","north_east",10.937293373061,2.39789527279837,1.94591014905531
2017,"no","black","no","no","Business_and_Repair_Service","Professional, Technical_and_kindred","north_east",11.1112870756253,2.39789527279837,2.19722457733622
2011,"no","black","no","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","north_east",10.0519075576544,2.484906649788,1.6094379124341
2012,"yes","black","no","no","Construction","Laborers_and_farmers","north_east",11.4382770237125,2.484906649788,1.79175946922805
2013,"yes","black","no","no","Construction","Craftsmen, Foremen_and_kindred","north_east",11.4235514810397,2.484906649788,1.94591014905531
2014,"no","black","no","no","Construction","Laborers_and_farmers","north_east",11.9470667205226,2.484906649788,2.07944154167984
2015,"no","black","no","no","Construction","Laborers_and_farmers","north_east",11.7772274661972,2.484906649788,2.19722457733622
2017,"no","black","no","no","Construction","Laborers_and_farmers","north_east",11.8710802833544,2.484906649788,2.39789527279837
2018,"yes","black","no","no","Construction","Craftsmen, Foremen_and_kindred","north_east",11.6491901686942,2.484906649788,2.484906649788
2011,"no","black","no","no","Manufacturing","Operatives_and_kindred","north_east",10.7778475504656,2.39789527279837,1.38629436111989
2012,"no","black","no","no","Professional_and_Related Service","Service_Workers","north_east",10.5647815131903,2.39789527279837,1.6094379124341
2013,"no","black","no","no","Manufacturing","Clerical_and_kindred","north_east",11.2160959485986,2.39789527279837,1.79175946922805
2014,"no","black","no","no","Trade","Craftsmen, Foremen_and_kindred","north_east",10.7621370952295,2.39789527279837,1.94591014905531
2015,"no","black","no","no","Construction","Laborers_and_farmers","north_east",10.7779568322653,2.39789527279837,2.07944154167984
2016,"no","black","no","no","Construction","Laborers_and_farmers","north_east",10.971847828748,2.39789527279837,2.19722457733622
2017,"no","black","no","no","Construction","Operatives_and_kindred","north_east",11.5708193971391,2.39789527279837,2.30258509299405
2018,"no","black","no","no","Construction","Operatives_and_kindred","north_east",11.0285561009064,2.39789527279837,2.39789527279837
2011,"no","black","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.5900655641486,2.70805020110221,1.09861228866811
2012,"no","black","no","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.6035961717716,2.70805020110221,1.38629436111989
2015,"no","black","yes","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.5474769287406,2.70805020110221,1.94591014905531
2016,"no","black","yes","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.8968511223773,2.70805020110221,2.07944154167984
2012,"yes","hisp","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.33490237651,2.484906649788,1.6094379124341
2013,"no","hisp","no","no","Manufacturing","Operatives_and_kindred","north_east",11.3300254208848,2.484906649788,1.79175946922805
2014,"yes","hisp","no","no","Manufacturing","Clerical_and_kindred","north_east",11.3544607765077,2.484906649788,1.94591014905531
2015,"yes","hisp","no","no","Manufacturing","Clerical_and_kindred","north_east",11.3628904043517,2.484906649788,2.07944154167984
2016,"yes","hisp","no","no","Manufacturing","Operatives_and_kindred","north_east",11.3532154104165,2.484906649788,2.19722457733622
2017,"yes","hisp","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.8044343308988,2.484906649788,2.30258509299405
2011,"no","other","no","no","Trade","Clerical_and_kindred","north_east",10.507457011275,2.63905732961526,1.38629436111989
2012,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","north_east",10.8640535096602,2.63905732961526,1.6094379124341
2011,"no","other","no","no","Trade","Service_Workers","north_east",10.457802171213,2.70805020110221,1.09861228866811
2012,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","north_east",10.642304796715,2.70805020110221,1.38629436111989
2017,"yes","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","north_east",11.2776835223721,2.70805020110221,2.19722457733622
2018,"yes","other","yes","no","Manufacturing","Sales_Workers","north_east",11.4789310469136,2.70805020110221,2.30258509299405
2011,"yes","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","north_east",11.5002094581586,2.70805020110221,1.09861228866811
2012,"yes","other","no","no","Trade","Clerical_and_kindred","north_east",11.4462579591522,2.70805020110221,1.38629436111989
2013,"yes","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","north_east",11.3300254208848,2.70805020110221,1.6094379124341
2014,"yes","other","no","no","Professional_and_Related Service","Operatives_and_kindred","north_east",11.4304467092061,2.70805020110221,1.79175946922805
2016,"yes","other","yes","no","Manufacturing","Professional, Technical_and_kindred","north_east",11.6992281698006,2.70805020110221,2.07944154167984
2017,"yes","other","yes","no","Professional_and_Related Service","Professional, Technical_and_kindred","north_east",11.4751035490438,2.70805020110221,2.19722457733622
2011,"no","other","no","no","Trade","Service_Workers","north_east",10.8779309593644,2.77258872223978,0.693147180559945
2012,"yes","other","yes","no","Manufacturing","Operatives_and_kindred","nothern_central",11.5687303020272,2.484906649788,1.94591014905531
